session_id,user_id,session_start,device,region,campaign_source,is_signup,add_to_cart,cart_items,purchase,purchase_items
S00002269,U000694,2024-12-27 10:16:00,mobile,North,email,True,False,0,False,0
S00002270,U000401,2024-11-20 03:12:00,desktop,East,organic,False,True,3,False,0
S00002271,U000260,2024-12-26 13:17:00,desktop,North,organic,True,False,0,False,0
S00002272,U000374,2024-10-22 09:25:00,desktop,West,facebook,False,False,0,False,0
S00002273,U000465,2024-11-04 06:22:00,tablet,Central,organic,False,False,0,False,0
S00002274,U000041,2024-10-26 02:56:00,mobile,South,facebook,False,False,0,False,0
S00002275,U000089,2024-12-04 21:10:00,desktop,South,email,False,False,0,False,0
S00002276,U000758,2024-10-08 13:50:00,desktop,Central,google,True,False,0,False,0
S00002277,U000668,2024-12-13 00:38:00,mobile,Central,google,True,False,0,False,0
S00002278,U000529,2024-11-13 17:42:00,desktop,East,google,False,False,0,False,0
S00002279,U000031,2024-12-28 03:53:00,tablet,West,facebook,True,False,0,False,0
S00002280,U000347,2024-12-26 01:09:00,mobile,West,organic,False,True,3,False,0
S00002281,U000458,2024-12-27 17:09:00,desktop,Central,organic,False,False,0,False,0
S00002282,U000083,2024-12-18 14:36:00,tablet,West,facebook,True,True,3,True,1
S00002283,U000485,2024-10-25 21:07:00,mobile,West,google,False,False,0,False,0
S00002284,U000168,2024-12-03 22:01:00,desktop,South,direct,False,False,0,False,0
S00002285,U000175,2024-10-07 22:48:00,desktop,Central,email,True,True,1,False,0
S00002286,U000684,2024-11-21 07:10:00,mobile,East,organic,False,False,0,False,0
S00002287,U000699,2024-12-11 03:44:00,desktop,South,facebook,True,True,2,False,0
S00002288,U000028,2024-10-05 01:45:00,mobile,South,organic,True,False,0,False,0
S00002289,U000124,2024-10-04 00:13:00,desktop,Central,organic,False,True,2,False,0
S00002290,U000094,2024-11-27 14:10:00,mobile,West,facebook,False,False,0,False,0
S00002291,U000796,2024-11-11 04:43:00,mobile,East,organic,True,False,0,False,0
S00002292,U000333,2024-11-13 22:15:00,tablet,Central,organic,True,True,3,True,2
S00002293,U000464,2024-12-21 13:49:00,mobile,East,organic,True,False,0,False,0
S00002294,U000289,2024-11-23 14:54:00,mobile,West,organic,False,True,3,False,0
S00002295,U000058,2024-12-19 01:07:00,desktop,South,organic,True,False,0,False,0
S00002296,U000461,2024-10-12 14:45:00,desktop,South,direct,False,False,0,False,0
S00002297,U000362,2024-11-30 05:49:00,desktop,South,organic,False,True,1,True,1
S00002298,U000591,2024-11-21 11:35:00,mobile,South,organic,False,False,0,False,0
S00002299,U000652,2024-10-25 19:10:00,mobile,West,organic,True,False,0,False,0
S00002300,U000158,2024-10-28 06:12:00,mobile,South,facebook,False,False,0,False,0
S00002301,U000497,2024-11-11 05:55:00,desktop,South,email,False,True,1,True,1
S00002302,U000466,2024-12-04 03:57:00,mobile,Central,google,False,False,0,False,0
S00002303,U000057,2024-11-12 08:18:00,tablet,South,direct,False,False,0,False,0
S00002304,U000398,2024-11-28 00:38:00,desktop,West,direct,False,True,2,True,2
S00002305,U000526,2024-10-15 16:22:00,mobile,Central,organic,False,True,3,True,1
S00002306,U000056,2024-12-25 10:16:00,mobile,East,facebook,True,True,1,True,2
S00002307,U000474,2024-11-15 03:09:00,mobile,East,facebook,False,True,1,False,0
S00002308,U000083,2024-10-08 06:42:00,tablet,East,email,False,True,3,True,1
S00002309,U000265,2024-10-17 07:18:00,desktop,Central,direct,False,False,0,False,0
S00002310,U000290,2024-10-31 10:34:00,mobile,Central,email,False,False,0,False,0
S00002311,U000034,2024-11-16 05:54:00,mobile,East,organic,False,True,1,True,1
S00002312,U000104,2024-10-06 02:27:00,mobile,East,organic,True,True,1,False,0
S00002313,U000131,2024-10-10 05:15:00,tablet,West,facebook,False,True,2,True,1
S00002314,U000758,2024-11-27 01:35:00,desktop,West,email,False,False,0,False,0
S00002315,U000646,2024-12-19 10:43:00,desktop,South,facebook,False,True,3,True,2
S00002316,U000614,2024-11-22 20:28:00,mobile,West,google,False,False,0,False,0
S00002317,U000221,2024-11-27 14:14:00,desktop,North,facebook,False,True,3,True,2
S00002318,U000443,2024-12-28 19:16:00,mobile,East,google,True,False,0,False,0
S00002319,U000286,2024-12-25 14:18:00,desktop,South,google,True,True,3,True,2
S00002320,U000302,2024-10-06 06:48:00,desktop,East,email,False,False,0,False,0
S00002321,U000026,2024-11-16 08:47:00,mobile,North,facebook,False,True,2,True,1
S00002322,U000390,2024-11-02 13:36:00,desktop,West,email,False,True,2,True,1
S00002323,U000568,2024-11-12 08:13:00,mobile,South,facebook,True,True,1,False,0
S00002324,U000261,2024-11-11 05:27:00,tablet,West,google,True,True,1,False,0
S00002325,U000328,2024-11-03 06:16:00,mobile,Central,organic,True,False,0,False,0
S00002326,U000582,2024-12-12 08:39:00,desktop,Central,google,False,False,0,False,0
S00002327,U000503,2024-10-01 15:16:00,desktop,Central,facebook,False,True,2,True,2
S00002328,U000396,2024-11-29 01:09:00,mobile,North,organic,False,True,3,True,2
S00002329,U000694,2024-12-12 11:36:00,desktop,North,facebook,True,True,2,True,2
S00002330,U000186,2024-11-02 11:44:00,mobile,East,facebook,False,True,2,True,2
S00002331,U000503,2024-11-10 04:52:00,desktop,West,facebook,True,False,0,False,0
S00002332,U000305,2024-12-03 11:53:00,mobile,West,email,False,False,0,False,0
S00002333,U000720,2024-12-12 07:24:00,desktop,West,email,False,False,0,False,0
S00002334,U000611,2024-12-05 11:26:00,mobile,East,organic,False,True,1,False,0
S00002335,U000540,2024-12-11 02:58:00,mobile,Central,organic,False,True,2,False,0
S00002336,U000011,2024-11-03 10:21:00,desktop,East,email,False,True,1,False,0
S00002337,U000579,2024-11-21 13:47:00,desktop,North,organic,False,True,3,True,1
S00002338,U000473,2024-10-15 10:27:00,mobile,West,facebook,False,True,2,True,2
S00002339,U000314,2024-11-09 13:35:00,mobile,East,google,False,False,0,False,0
S00002340,U000491,2024-10-06 22:57:00,desktop,North,organic,False,True,3,False,0
S00002341,U000182,2024-12-10 15:39:00,desktop,South,organic,False,False,0,False,0
S00002342,U000705,2024-12-24 12:50:00,mobile,West,google,False,True,1,True,1
S00002343,U000024,2024-12-28 07:33:00,mobile,South,direct,True,True,3,False,0
S00002344,U000719,2024-11-03 04:51:00,tablet,North,facebook,False,True,1,False,0
S00002345,U000461,2024-10-08 20:33:00,mobile,East,direct,True,False,0,False,0
S00002346,U000657,2024-10-11 11:14:00,desktop,South,facebook,False,False,0,False,0
S00002347,U000728,2024-11-09 21:30:00,desktop,West,facebook,False,True,1,True,1
S00002348,U000316,2024-10-04 02:40:00,mobile,West,facebook,False,True,3,True,1
S00002349,U000529,2024-11-18 20:55:00,desktop,East,organic,False,True,1,True,2
S00002350,U000071,2024-11-08 18:36:00,desktop,East,organic,True,False,0,False,0
S00002351,U000665,2024-10-08 12:57:00,desktop,East,organic,False,True,1,False,0
S00002352,U000562,2024-10-04 07:07:00,desktop,South,google,True,True,2,False,0
S00002353,U000097,2024-11-08 15:04:00,desktop,South,direct,False,True,1,True,1
S00002354,U000531,2024-10-18 03:00:00,mobile,South,organic,True,False,0,False,0
S00002355,U000045,2024-12-21 08:11:00,desktop,East,organic,False,True,2,True,1
S00002356,U000375,2024-10-15 13:52:00,desktop,North,google,False,True,3,True,1
S00002357,U000300,2024-11-06 01:06:00,desktop,Central,google,False,True,1,True,1
S00002358,U000261,2024-12-07 03:14:00,mobile,North,google,False,True,2,True,2
S00002359,U000311,2024-10-05 09:59:00,desktop,East,google,False,False,0,False,0
S00002360,U000527,2024-10-28 14:42:00,desktop,West,google,True,False,0,False,0
S00002361,U000732,2024-10-09 06:34:00,mobile,South,google,False,True,2,True,2
S00002362,U000179,2024-10-13 23:04:00,desktop,South,organic,False,True,2,False,0
S00002363,U000309,2024-11-16 14:34:00,desktop,East,email,False,False,0,False,0
S00002364,U000025,2024-11-30 07:47:00,mobile,West,email,False,True,2,True,2
S00002365,U000739,2024-10-17 11:21:00,desktop,North,organic,True,True,2,True,2
S00002366,U000000,2024-12-05 15:51:00,desktop,North,google,False,False,0,False,0
S00002367,U000039,2024-12-21 21:21:00,mobile,Central,direct,True,False,0,False,0
S00002368,U000727,2024-12-08 13:29:00,mobile,South,facebook,True,False,0,False,0
S00002369,U000291,2024-10-19 21:25:00,mobile,West,facebook,False,False,0,False,0
S00002370,U000478,2024-12-08 21:27:00,tablet,West,organic,True,False,0,False,0
S00002371,U000020,2024-10-07 22:33:00,mobile,East,email,True,False,0,False,0
S00002372,U000614,2024-11-22 19:41:00,mobile,North,organic,True,True,1,False,0
S00002373,U000384,2024-12-25 22:44:00,desktop,North,google,True,True,3,True,2
S00002374,U000086,2024-11-01 20:30:00,mobile,North,organic,False,False,0,False,0
S00002375,U000120,2024-12-07 06:32:00,mobile,West,google,True,True,2,False,0
S00002376,U000020,2024-11-04 20:20:00,mobile,South,google,False,False,0,False,0
S00002377,U000262,2024-10-31 21:54:00,desktop,South,organic,True,False,0,False,0
S00002378,U000796,2024-10-29 23:30:00,tablet,East,organic,False,True,2,True,1
S00002379,U000080,2024-12-01 13:50:00,desktop,East,facebook,False,False,0,False,0
S00002380,U000465,2024-10-12 00:57:00,desktop,East,facebook,True,False,0,False,0
S00002381,U000792,2024-12-08 02:50:00,desktop,North,facebook,False,True,1,False,0
S00002382,U000228,2024-10-04 01:59:00,mobile,Central,organic,False,False,0,False,0
S00002383,U000261,2024-11-14 04:57:00,mobile,Central,google,False,True,3,False,0
S00002384,U000650,2024-10-08 00:52:00,tablet,West,facebook,False,False,0,False,0
S00002385,U000036,2024-12-06 08:13:00,mobile,East,organic,False,False,0,False,0
S00002386,U000484,2024-12-02 06:55:00,desktop,Central,facebook,False,True,1,True,2
S00002387,U000566,2024-11-15 18:28:00,mobile,East,organic,True,True,1,True,1
S00002388,U000361,2024-10-11 04:01:00,desktop,South,google,False,False,0,False,0
S00002389,U000689,2024-10-14 12:04:00,mobile,East,facebook,False,False,0,False,0
S00002390,U000367,2024-11-17 09:14:00,mobile,North,organic,False,False,0,False,0
S00002391,U000330,2024-11-25 01:35:00,desktop,East,organic,False,False,0,False,0
S00002392,U000465,2024-12-18 21:49:00,desktop,East,direct,True,False,0,False,0
S00002393,U000376,2024-10-13 13:58:00,mobile,Central,google,False,True,1,True,2
S00002394,U000790,2024-11-04 21:00:00,tablet,South,google,True,True,1,True,2
S00002395,U000562,2024-12-22 23:21:00,mobile,North,organic,False,True,1,False,0
S00002396,U000600,2024-10-11 01:03:00,desktop,South,organic,True,False,0,False,0
S00002397,U000218,2024-11-09 22:51:00,mobile,North,organic,False,True,3,False,0
S00002398,U000509,2024-10-26 05:58:00,mobile,South,facebook,False,False,0,False,0
S00002399,U000195,2024-10-27 19:05:00,mobile,Central,organic,False,False,0,False,0
S00002400,U000776,2024-11-08 20:43:00,desktop,North,email,True,True,1,False,0
S00002401,U000318,2024-10-12 12:55:00,desktop,West,organic,False,True,3,False,0
S00002402,U000637,2024-11-04 06:36:00,mobile,South,email,True,False,0,False,0
S00002403,U000793,2024-12-11 14:52:00,mobile,West,organic,False,False,0,False,0
S00002404,U000412,2024-12-20 08:43:00,desktop,West,direct,False,True,2,False,0
S00002405,U000404,2024-11-06 23:16:00,mobile,North,organic,False,True,3,False,0
S00002406,U000044,2024-10-12 14:37:00,mobile,East,google,False,False,0,False,0
S00002407,U000444,2024-11-24 16:05:00,mobile,South,organic,True,False,0,False,0
S00002408,U000726,2024-10-14 02:54:00,desktop,South,organic,True,False,0,False,0
S00002409,U000189,2024-12-28 22:17:00,mobile,North,organic,True,False,0,False,0
S00002410,U000274,2024-11-10 07:38:00,desktop,West,facebook,False,True,3,False,0
S00002411,U000429,2024-10-16 21:13:00,desktop,South,google,True,True,3,False,0
S00002412,U000587,2024-11-10 10:03:00,desktop,East,email,False,False,0,False,0
S00002413,U000510,2024-10-26 02:08:00,mobile,East,organic,False,False,0,False,0
S00002414,U000399,2024-11-16 23:27:00,desktop,West,facebook,False,True,2,True,1
S00002415,U000345,2024-12-05 21:18:00,mobile,West,email,True,False,0,False,0
S00002416,U000078,2024-11-28 21:45:00,desktop,Central,organic,False,True,3,False,0
S00002417,U000771,2024-10-10 14:54:00,mobile,West,facebook,False,False,0,False,0
S00002418,U000012,2024-11-04 14:57:00,mobile,East,facebook,False,False,0,False,0
S00002419,U000312,2024-10-26 08:37:00,desktop,North,email,False,False,0,False,0
S00002420,U000541,2024-10-07 10:36:00,desktop,Central,google,True,False,0,False,0
S00002421,U000537,2024-11-25 02:38:00,tablet,Central,facebook,True,True,1,False,0
S00002422,U000028,2024-12-02 14:26:00,desktop,North,email,False,False,0,False,0
S00002423,U000323,2024-10-10 21:32:00,mobile,Central,email,False,False,0,False,0
S00002424,U000461,2024-12-20 00:53:00,desktop,South,organic,False,False,0,False,0
S00002425,U000722,2024-11-02 18:33:00,desktop,Central,organic,False,True,3,True,2
S00002426,U000574,2024-12-24 17:41:00,desktop,Central,google,False,False,0,False,0
S00002427,U000798,2024-11-29 01:12:00,desktop,Central,organic,False,False,0,False,0
S00002428,U000641,2024-12-17 09:17:00,mobile,East,google,False,False,0,False,0
S00002429,U000770,2024-10-22 04:06:00,mobile,Central,facebook,False,True,1,False,0
S00002430,U000708,2024-12-26 06:16:00,mobile,East,email,True,False,0,False,0
S00002431,U000146,2024-11-19 09:32:00,mobile,West,organic,False,False,0,False,0
S00002432,U000534,2024-10-25 16:14:00,desktop,Central,organic,False,False,0,False,0
S00002433,U000313,2024-10-07 09:43:00,desktop,Central,organic,False,True,1,True,1
S00002434,U000464,2024-10-02 21:05:00,mobile,East,organic,False,True,1,False,0
S00002435,U000010,2024-12-20 22:09:00,desktop,Central,direct,False,True,1,True,2
S00002436,U000262,2024-11-27 09:21:00,desktop,East,organic,False,True,1,True,2
S00002437,U000375,2024-12-28 21:30:00,desktop,Central,email,False,False,0,False,0
S00002438,U000089,2024-12-15 04:36:00,desktop,East,direct,False,False,0,False,0
S00002439,U000518,2024-10-02 13:56:00,desktop,Central,direct,False,True,2,True,2
S00002440,U000546,2024-12-19 14:52:00,mobile,Central,direct,True,False,0,False,0
S00002441,U000059,2024-11-18 17:50:00,desktop,North,organic,False,False,0,False,0
S00002442,U000088,2024-10-20 20:22:00,mobile,East,google,False,True,2,True,1
S00002443,U000532,2024-12-03 20:29:00,mobile,South,google,False,True,1,False,0
S00002444,U000603,2024-10-12 19:49:00,tablet,East,google,True,False,0,False,0
S00002445,U000086,2024-10-22 21:48:00,mobile,South,email,False,True,3,False,0
S00002446,U000058,2024-10-13 03:08:00,desktop,South,google,True,True,3,True,2
S00002447,U000136,2024-10-01 20:02:00,mobile,South,direct,True,False,0,False,0
S00002448,U000786,2024-10-31 07:22:00,desktop,South,email,False,True,1,True,2
S00002449,U000356,2024-10-17 13:44:00,mobile,West,google,False,False,0,False,0
S00002450,U000627,2024-12-07 21:39:00,desktop,South,direct,True,True,2,False,0
S00002451,U000447,2024-11-05 05:34:00,mobile,South,google,True,False,0,False,0
S00002452,U000133,2024-10-29 22:35:00,desktop,West,google,True,False,0,False,0
S00002453,U000138,2024-11-21 09:24:00,tablet,Central,facebook,True,True,3,False,0
S00002454,U000063,2024-10-22 03:07:00,mobile,West,email,True,True,1,False,0
S00002455,U000487,2024-10-05 09:57:00,mobile,West,direct,False,False,0,False,0
S00002456,U000493,2024-10-16 08:15:00,desktop,West,google,False,True,3,False,0
S00002457,U000244,2024-12-14 07:45:00,mobile,South,facebook,False,False,0,False,0
S00002458,U000748,2024-10-12 07:26:00,desktop,South,organic,False,False,0,False,0
S00002459,U000447,2024-11-26 04:52:00,desktop,South,google,False,True,1,True,2
S00002460,U000529,2024-11-05 22:44:00,mobile,North,organic,True,True,2,False,0
S00002461,U000451,2024-11-05 10:17:00,mobile,South,facebook,False,False,0,False,0
S00002462,U000269,2024-12-12 09:52:00,desktop,North,organic,True,False,0,False,0
S00002463,U000356,2024-12-21 20:52:00,mobile,South,google,False,False,0,False,0
S00002464,U000259,2024-11-18 03:32:00,mobile,North,facebook,False,False,0,False,0
S00002465,U000635,2024-11-04 06:09:00,desktop,West,organic,False,True,2,False,0
S00002466,U000732,2024-12-15 20:47:00,desktop,North,direct,False,True,1,True,2
S00002467,U000543,2024-12-20 08:05:00,mobile,North,google,True,True,2,True,2
S00002468,U000012,2024-10-23 12:53:00,tablet,South,email,True,True,2,True,2
S00002469,U000728,2024-10-02 18:42:00,desktop,East,facebook,False,True,3,False,0
S00002470,U000255,2024-10-25 07:29:00,mobile,West,google,True,True,2,True,1
S00002471,U000119,2024-12-18 11:23:00,mobile,North,organic,True,False,0,False,0
S00002472,U000654,2024-11-24 15:25:00,tablet,North,google,False,True,2,True,2
S00002473,U000056,2024-10-02 17:28:00,mobile,North,facebook,True,True,3,False,0
S00002474,U000598,2024-11-27 19:55:00,mobile,West,google,False,False,0,False,0
S00002475,U000139,2024-11-28 19:03:00,desktop,Central,facebook,False,True,2,True,2
S00002476,U000290,2024-10-22 08:30:00,mobile,East,email,False,False,0,False,0
S00002477,U000326,2024-10-10 16:44:00,desktop,West,organic,False,False,0,False,0
S00002478,U000757,2024-12-28 04:47:00,mobile,North,google,True,True,2,True,1
S00002479,U000127,2024-12-05 10:14:00,mobile,Central,google,False,True,2,True,2
S00002480,U000356,2024-12-21 18:01:00,mobile,South,organic,False,True,2,False,0
S00002481,U000022,2024-12-28 03:25:00,tablet,West,direct,False,True,1,False,0
S00002482,U000026,2024-11-06 04:18:00,mobile,West,direct,False,False,0,False,0
S00002483,U000661,2024-12-16 19:51:00,mobile,South,email,False,True,3,False,0
S00002484,U000623,2024-11-08 14:53:00,desktop,Central,email,False,False,0,False,0
S00002485,U000176,2024-11-03 08:34:00,desktop,North,organic,False,True,2,True,2
S00002486,U000576,2024-11-09 02:53:00,desktop,Central,google,False,False,0,False,0
S00002487,U000479,2024-10-28 15:58:00,mobile,South,organic,False,True,3,False,0
S00002488,U000267,2024-11-11 04:06:00,desktop,East,facebook,True,False,0,False,0
S00002489,U000771,2024-11-28 20:35:00,mobile,North,direct,True,False,0,False,0
S00002490,U000664,2024-11-12 08:45:00,desktop,North,email,True,False,0,False,0
S00002491,U000623,2024-12-08 23:21:00,tablet,East,organic,False,False,0,False,0
S00002492,U000412,2024-11-04 12:12:00,mobile,East,google,False,False,0,False,0
S00002493,U000541,2024-10-23 03:41:00,tablet,Central,organic,False,False,0,False,0
S00002494,U000571,2024-10-28 21:21:00,desktop,South,organic,True,False,0,False,0
S00002495,U000542,2024-11-28 21:19:00,mobile,Central,facebook,False,True,3,True,1
S00002496,U000076,2024-12-09 22:24:00,desktop,East,google,True,True,1,True,1
S00002497,U000440,2024-11-09 17:35:00,mobile,West,google,True,True,2,True,2
S00002498,U000352,2024-11-16 02:01:00,desktop,West,organic,True,False,0,False,0
S00002499,U000071,2024-10-26 13:11:00,desktop,West,google,True,False,0,False,0
S00002500,U000104,2024-11-05 07:09:00,desktop,North,google,True,True,3,False,0
S00002501,U000111,2024-12-05 22:21:00,mobile,North,email,False,True,2,True,1
S00002502,U000342,2024-10-25 21:55:00,desktop,East,facebook,False,False,0,False,0
S00002503,U000081,2024-10-13 23:12:00,mobile,East,google,False,False,0,False,0
S00002504,U000713,2024-12-07 13:29:00,mobile,Central,facebook,False,True,2,False,0
S00002505,U000457,2024-10-15 03:00:00,mobile,South,email,True,False,0,False,0
S00002506,U000178,2024-12-12 23:50:00,desktop,North,google,True,True,3,False,0
S00002507,U000433,2024-10-30 20:20:00,mobile,Central,organic,False,False,0,False,0
S00002508,U000414,2024-10-06 17:44:00,mobile,North,direct,False,False,0,False,0
S00002509,U000467,2024-12-04 19:46:00,desktop,North,google,False,True,2,False,0
S00002510,U000269,2024-11-13 17:59:00,mobile,Central,email,False,True,1,False,0
S00002511,U000305,2024-12-22 05:08:00,mobile,Central,organic,False,False,0,False,0
S00002512,U000523,2024-10-19 04:57:00,mobile,North,email,False,True,2,False,0
S00002513,U000639,2024-10-21 03:08:00,desktop,West,direct,False,True,1,True,1
S00002514,U000508,2024-10-14 14:43:00,desktop,Central,google,False,False,0,False,0
S00002515,U000797,2024-10-16 22:40:00,mobile,West,organic,False,False,0,False,0
S00002516,U000496,2024-11-15 18:42:00,desktop,North,facebook,False,True,3,True,2
S00002517,U000771,2024-10-18 04:05:00,mobile,West,email,True,False,0,False,0
S00002518,U000679,2024-12-10 00:14:00,desktop,Central,facebook,True,False,0,False,0
S00002519,U000150,2024-12-05 21:15:00,tablet,East,facebook,True,True,3,True,1
S00002520,U000421,2024-11-23 02:05:00,tablet,North,email,False,True,2,False,0
S00002521,U000753,2024-11-10 19:43:00,tablet,North,organic,True,False,0,False,0
S00002522,U000174,2024-11-02 21:11:00,desktop,South,direct,True,True,3,False,0
S00002523,U000354,2024-11-24 23:54:00,mobile,South,facebook,True,True,2,False,0
S00002524,U000772,2024-10-28 07:50:00,tablet,Central,google,False,False,0,False,0
S00002525,U000103,2024-11-10 14:08:00,desktop,Central,google,False,True,2,False,0
S00002526,U000086,2024-12-21 00:53:00,mobile,West,google,False,True,1,True,1
S00002527,U000243,2024-12-07 06:29:00,mobile,Central,organic,False,False,0,False,0
S00002528,U000154,2024-10-19 04:52:00,mobile,North,email,True,True,2,True,2
S00002529,U000359,2024-10-17 05:34:00,tablet,Central,google,False,False,0,False,0
S00002530,U000156,2024-11-18 20:34:00,mobile,Central,email,False,False,0,False,0
S00002531,U000196,2024-11-10 15:04:00,desktop,West,organic,True,False,0,False,0
S00002532,U000415,2024-10-02 23:56:00,desktop,South,organic,True,False,0,False,0
S00002533,U000742,2024-11-09 18:43:00,tablet,East,direct,True,True,2,False,0
S00002534,U000389,2024-11-08 14:54:00,tablet,Central,google,False,False,0,False,0
S00002535,U000725,2024-12-20 12:03:00,desktop,Central,organic,False,False,0,False,0
S00002536,U000095,2024-12-14 04:20:00,mobile,South,facebook,True,False,0,False,0
S00002537,U000100,2024-12-12 12:16:00,tablet,North,organic,True,True,3,False,0
S00002538,U000756,2024-11-04 07:16:00,mobile,South,organic,False,False,0,False,0
S00002539,U000566,2024-11-06 13:59:00,desktop,East,organic,True,False,0,False,0
S00002540,U000082,2024-10-02 03:17:00,mobile,Central,google,False,True,1,True,2
S00002541,U000654,2024-12-29 04:14:00,mobile,Central,organic,False,True,3,True,1
S00002542,U000518,2024-11-29 21:06:00,mobile,West,email,False,True,1,True,2
S00002543,U000610,2024-12-25 19:59:00,mobile,East,google,False,False,0,False,0
S00002544,U000778,2024-12-10 14:10:00,mobile,East,organic,False,False,0,False,0
S00002545,U000402,2024-10-18 14:02:00,mobile,West,organic,False,False,0,False,0
S00002546,U000308,2024-10-25 22:06:00,mobile,East,google,False,False,0,False,0
S00002547,U000310,2024-12-05 01:55:00,mobile,Central,organic,True,True,3,True,1
S00002548,U000657,2024-12-05 13:35:00,desktop,South,organic,True,False,0,False,0
S00002549,U000051,2024-12-03 11:28:00,desktop,Central,email,False,False,0,False,0
S00002550,U000094,2024-11-21 08:51:00,mobile,West,organic,False,True,2,True,1
S00002551,U000276,2024-12-11 14:55:00,desktop,North,email,False,False,0,False,0
S00002552,U000084,2024-12-10 11:18:00,desktop,Central,organic,False,True,3,True,1
S00002553,U000397,2024-10-01 22:56:00,mobile,Central,email,True,True,2,True,2
S00002554,U000406,2024-10-27 08:46:00,desktop,West,email,False,False,0,False,0
S00002555,U000205,2024-12-15 20:40:00,mobile,North,google,False,False,0,False,0
S00002556,U000697,2024-11-17 18:23:00,desktop,South,facebook,False,False,0,False,0
S00002557,U000109,2024-12-14 01:13:00,mobile,North,google,True,False,0,False,0
S00002558,U000489,2024-12-20 22:44:00,desktop,West,organic,False,True,1,True,1
S00002559,U000453,2024-12-19 09:54:00,tablet,West,google,False,True,2,False,0
S00002560,U000658,2024-11-30 02:04:00,tablet,West,google,False,True,2,False,0
S00002561,U000224,2024-10-08 21:50:00,mobile,South,organic,False,False,0,False,0
S00002562,U000164,2024-12-14 10:44:00,desktop,East,organic,True,False,0,False,0
S00002563,U000782,2024-12-27 08:55:00,mobile,Central,google,False,True,1,True,2
S00002564,U000354,2024-12-17 07:53:00,mobile,South,organic,False,False,0,False,0
S00002565,U000508,2024-12-19 23:48:00,desktop,South,direct,False,True,1,False,0
S00002566,U000354,2024-12-03 13:31:00,desktop,South,organic,False,False,0,False,0
S00002567,U000052,2024-12-21 08:53:00,desktop,West,facebook,True,True,3,True,1
S00002568,U000015,2024-10-31 08:06:00,mobile,Central,google,False,True,1,True,1
S00002569,U000434,2024-11-15 08:17:00,desktop,West,facebook,True,False,0,False,0
S00002570,U000633,2024-11-22 00:35:00,desktop,South,google,False,True,2,True,1
S00002571,U000572,2024-12-24 00:39:00,mobile,South,facebook,True,True,1,False,0
S00002572,U000593,2024-11-03 19:54:00,desktop,South,facebook,True,False,0,False,0
S00002573,U000329,2024-10-25 08:40:00,tablet,North,facebook,False,True,2,True,2
S00002574,U000642,2024-11-08 05:14:00,desktop,Central,organic,False,False,0,False,0
S00002575,U000237,2024-12-05 02:44:00,desktop,East,google,False,True,1,True,2
S00002576,U000221,2024-12-06 12:40:00,tablet,South,organic,False,False,0,False,0
S00002577,U000502,2024-10-20 20:20:00,tablet,Central,direct,False,False,0,False,0
S00002578,U000128,2024-10-24 16:00:00,mobile,West,organic,False,False,0,False,0
S00002579,U000185,2024-11-23 12:22:00,mobile,West,organic,True,True,2,True,1
S00002580,U000629,2024-10-23 14:45:00,desktop,East,direct,False,False,0,False,0
S00002581,U000344,2024-11-12 11:03:00,desktop,Central,google,True,True,1,True,2
S00002582,U000237,2024-10-14 10:33:00,mobile,Central,google,False,False,0,False,0
S00002583,U000717,2024-11-09 21:48:00,mobile,North,google,True,False,0,False,0
S00002584,U000272,2024-12-28 17:00:00,desktop,South,direct,False,False,0,False,0
S00002585,U000195,2024-12-03 20:42:00,mobile,North,direct,True,False,0,False,0
S00002586,U000393,2024-12-16 01:18:00,desktop,West,google,False,True,1,True,2
S00002587,U000547,2024-10-21 21:46:00,mobile,North,direct,False,False,0,False,0
S00002588,U000608,2024-12-15 17:53:00,desktop,East,email,False,True,2,False,0
S00002589,U000784,2024-12-24 04:42:00,mobile,South,google,True,True,1,False,0
S00002590,U000510,2024-10-02 02:58:00,mobile,North,facebook,False,True,1,False,0
S00002591,U000181,2024-11-25 22:11:00,mobile,South,facebook,False,True,3,False,0
S00002592,U000292,2024-10-10 14:05:00,desktop,West,organic,True,False,0,False,0
S00002593,U000155,2024-11-28 23:27:00,tablet,East,facebook,False,True,3,True,2
S00002594,U000296,2024-10-28 08:23:00,desktop,South,email,False,False,0,False,0
S00002595,U000444,2024-10-25 15:52:00,mobile,Central,google,False,False,0,False,0
S00002596,U000287,2024-10-27 14:48:00,desktop,East,organic,False,True,3,True,1
S00002597,U000789,2024-12-20 04:06:00,desktop,East,direct,True,False,0,False,0
S00002598,U000183,2024-11-08 20:35:00,mobile,North,organic,False,False,0,False,0
S00002599,U000306,2024-10-30 01:01:00,desktop,Central,email,False,False,0,False,0
S00002600,U000177,2024-10-06 11:50:00,desktop,South,organic,False,True,2,False,0
S00002601,U000265,2024-12-03 23:40:00,desktop,South,organic,False,False,0,False,0
S00002602,U000143,2024-10-26 03:25:00,mobile,Central,email,False,False,0,False,0
S00002603,U000643,2024-10-25 04:56:00,mobile,West,organic,True,True,3,True,2
S00002604,U000152,2024-11-12 21:57:00,desktop,East,organic,False,True,2,True,2
S00002605,U000786,2024-12-13 23:34:00,mobile,West,direct,False,False,0,False,0
S00002606,U000025,2024-10-25 02:49:00,tablet,North,google,False,True,1,False,0
S00002607,U000794,2024-11-22 04:18:00,mobile,South,facebook,False,False,0,False,0
S00002608,U000615,2024-10-17 03:13:00,mobile,North,email,False,False,0,False,0
