event_id,session_id,user_id,event_type,product_id,quantity,timestamp,region,device,campaign_source
E00006540,S00002553,U000397,add_to_cart,P00077,2.0,2024-10-01 23:10:00,Central,mobile,email
E00006541,S00002553,U000397,add_to_cart,P00010,2.0,2024-10-01 23:03:00,Central,mobile,email
E00006542,S00002553,U000397,purchase,P00077,2.0,2024-10-01 23:35:00,Central,mobile,email
E00006543,S00002553,U000397,purchase,P00010,2.0,2024-10-01 23:43:00,Central,mobile,email
E00006544,S00002554,U000406,visit,,,2024-10-27 08:46:00,West,desktop,email
E00006545,S00002555,U000205,visit,,,2024-12-15 20:40:00,North,mobile,google
E00006546,S00002556,U000697,visit,,,2024-11-17 18:23:00,South,desktop,facebook
E00006547,S00002557,U000109,visit,,,2024-12-14 01:13:00,North,mobile,google
E00006548,S00002557,U000109,signup,,,2024-12-14 01:17:00,North,mobile,google
E00006549,S00002558,U000489,visit,,,2024-12-20 22:44:00,West,desktop,organic
E00006550,S00002558,U000489,add_to_cart,P00017,3.0,2024-12-20 22:54:00,West,desktop,organic
E00006551,S00002558,U000489,purchase,P00017,3.0,2024-12-20 23:23:00,West,desktop,organic
E00006552,S00002559,U000453,visit,,,2024-12-19 09:54:00,West,tablet,google
E00006553,S00002559,U000453,add_to_cart,P00052,2.0,2024-12-19 10:16:00,West,tablet,google
E00006554,S00002559,U000453,add_to_cart,P00051,2.0,2024-12-19 10:10:00,West,tablet,google
E00006555,S00002560,U000658,visit,,,2024-11-30 02:04:00,West,tablet,google
E00006556,S00002560,U000658,add_to_cart,P00052,3.0,2024-11-30 02:16:00,West,tablet,google
E00006557,S00002560,U000658,add_to_cart,P00011,1.0,2024-11-30 02:23:00,West,tablet,google
E00006558,S00002561,U000224,visit,,,2024-10-08 21:50:00,South,mobile,organic
E00006559,S00002562,U000164,visit,,,2024-12-14 10:44:00,East,desktop,organic
E00006560,S00002562,U000164,signup,,,2024-12-14 10:48:00,East,desktop,organic
E00006561,S00002563,U000782,visit,,,2024-12-27 08:55:00,Central,mobile,google
E00006562,S00002563,U000782,add_to_cart,P00053,1.0,2024-12-27 09:15:00,Central,mobile,google
E00006563,S00002563,U000782,purchase,P00053,1.0,2024-12-27 09:50:00,Central,mobile,google
E00006564,S00002564,U000354,visit,,,2024-12-17 07:53:00,South,mobile,organic
E00006565,S00002565,U000508,visit,,,2024-12-19 23:48:00,South,desktop,direct
E00006566,S00002565,U000508,add_to_cart,P00062,1.0,2024-12-20 00:06:00,South,desktop,direct
E00006567,S00002566,U000354,visit,,,2024-12-03 13:31:00,South,desktop,organic
E00006568,S00002567,U000052,visit,,,2024-12-21 08:53:00,West,desktop,facebook
E00006569,S00002567,U000052,signup,,,2024-12-21 08:57:00,West,desktop,facebook
E00006570,S00002567,U000052,add_to_cart,P00028,2.0,2024-12-21 09:01:00,West,desktop,facebook
E00006571,S00002567,U000052,add_to_cart,P00076,3.0,2024-12-21 09:16:00,West,desktop,facebook
E00006572,S00002567,U000052,add_to_cart,P00039,3.0,2024-12-21 09:16:00,West,desktop,facebook
E00006573,S00002567,U000052,purchase,P00028,2.0,2024-12-21 09:32:00,West,desktop,facebook
E00006574,S00002568,U000015,visit,,,2024-10-31 08:06:00,Central,mobile,google
E00006575,S00002568,U000015,add_to_cart,P00091,2.0,2024-10-31 08:27:00,Central,mobile,google
E00006576,S00002568,U000015,purchase,P00091,2.0,2024-10-31 08:51:00,Central,mobile,google
E00006577,S00002569,U000434,visit,,,2024-11-15 08:17:00,West,desktop,facebook
E00006578,S00002569,U000434,signup,,,2024-11-15 08:19:00,West,desktop,facebook
E00006579,S00002570,U000633,visit,,,2024-11-22 00:35:00,South,desktop,google
E00006580,S00002570,U000633,add_to_cart,P00087,1.0,2024-11-22 00:53:00,South,desktop,google
E00006581,S00002570,U000633,add_to_cart,P00046,1.0,2024-11-22 00:58:00,South,desktop,google
E00006582,S00002570,U000633,purchase,P00087,1.0,2024-11-22 01:17:00,South,desktop,google
E00006583,S00002571,U000572,visit,,,2024-12-24 00:39:00,South,mobile,facebook
E00006584,S00002571,U000572,signup,,,2024-12-24 00:40:00,South,mobile,facebook
E00006585,S00002571,U000572,add_to_cart,P00034,1.0,2024-12-24 00:45:00,South,mobile,facebook
E00006586,S00002572,U000593,visit,,,2024-11-03 19:54:00,South,desktop,facebook
E00006587,S00002572,U000593,signup,,,2024-11-03 19:55:00,South,desktop,facebook
E00006588,S00002573,U000329,visit,,,2024-10-25 08:40:00,North,tablet,facebook
E00006589,S00002573,U000329,add_to_cart,P00062,3.0,2024-10-25 08:45:00,North,tablet,facebook
E00006590,S00002573,U000329,add_to_cart,P00036,2.0,2024-10-25 08:45:00,North,tablet,facebook
E00006591,S00002573,U000329,purchase,P00062,3.0,2024-10-25 09:39:00,North,tablet,facebook
E00006592,S00002573,U000329,purchase,P00036,2.0,2024-10-25 09:16:00,North,tablet,facebook
E00006593,S00002574,U000642,visit,,,2024-11-08 05:14:00,Central,desktop,organic
E00006594,S00002575,U000237,visit,,,2024-12-05 02:44:00,East,desktop,google
E00006595,S00002575,U000237,add_to_cart,P00093,2.0,2024-12-05 02:50:00,East,desktop,google
E00006596,S00002575,U000237,purchase,P00093,2.0,2024-12-05 03:27:00,East,desktop,google
E00006597,S00002576,U000221,visit,,,2024-12-06 12:40:00,South,tablet,organic
E00006598,S00002577,U000502,visit,,,2024-10-20 20:20:00,Central,tablet,direct
E00006599,S00002578,U000128,visit,,,2024-10-24 16:00:00,West,mobile,organic
E00006600,S00002579,U000185,visit,,,2024-11-23 12:22:00,West,mobile,organic
E00006601,S00002579,U000185,signup,,,2024-11-23 12:24:00,West,mobile,organic
E00006602,S00002579,U000185,add_to_cart,P00048,2.0,2024-11-23 12:34:00,West,mobile,organic
E00006603,S00002579,U000185,add_to_cart,P00080,1.0,2024-11-23 12:43:00,West,mobile,organic
E00006604,S00002579,U000185,purchase,P00048,2.0,2024-11-23 12:52:00,West,mobile,organic
E00006605,S00002580,U000629,visit,,,2024-10-23 14:45:00,East,desktop,direct
E00006606,S00002581,U000344,visit,,,2024-11-12 11:03:00,Central,desktop,google
E00006607,S00002581,U000344,signup,,,2024-11-12 11:07:00,Central,desktop,google
E00006608,S00002581,U000344,add_to_cart,P00050,3.0,2024-11-12 11:25:00,Central,desktop,google
E00006609,S00002581,U000344,purchase,P00050,3.0,2024-11-12 11:40:00,Central,desktop,google
E00006610,S00002582,U000237,visit,,,2024-10-14 10:33:00,Central,mobile,google
E00006611,S00002583,U000717,visit,,,2024-11-09 21:48:00,North,mobile,google
E00006612,S00002583,U000717,signup,,,2024-11-09 21:51:00,North,mobile,google
E00006613,S00002584,U000272,visit,,,2024-12-28 17:00:00,South,desktop,direct
E00006614,S00002585,U000195,visit,,,2024-12-03 20:42:00,North,mobile,direct
E00006615,S00002585,U000195,signup,,,2024-12-03 20:46:00,North,mobile,direct
E00006616,S00002586,U000393,visit,,,2024-12-16 01:18:00,West,desktop,google
E00006617,S00002586,U000393,add_to_cart,P00018,2.0,2024-12-16 01:38:00,West,desktop,google
E00006618,S00002586,U000393,purchase,P00018,2.0,2024-12-16 02:06:00,West,desktop,google
E00006619,S00002587,U000547,visit,,,2024-10-21 21:46:00,North,mobile,direct
E00006620,S00002588,U000608,visit,,,2024-12-15 17:53:00,East,desktop,email
E00006621,S00002588,U000608,add_to_cart,P00003,1.0,2024-12-15 18:06:00,East,desktop,email
E00006622,S00002588,U000608,add_to_cart,P00016,2.0,2024-12-15 18:11:00,East,desktop,email
E00006623,S00002589,U000784,visit,,,2024-12-24 04:42:00,South,mobile,google
E00006624,S00002589,U000784,signup,,,2024-12-24 04:44:00,South,mobile,google
E00006625,S00002589,U000784,add_to_cart,P00009,3.0,2024-12-24 05:04:00,South,mobile,google
E00006626,S00002590,U000510,visit,,,2024-10-02 02:58:00,North,mobile,facebook
E00006627,S00002590,U000510,add_to_cart,P00081,3.0,2024-10-02 03:16:00,North,mobile,facebook
E00006628,S00002591,U000181,visit,,,2024-11-25 22:11:00,South,mobile,facebook
E00006629,S00002591,U000181,add_to_cart,P00038,3.0,2024-11-25 22:35:00,South,mobile,facebook
E00006630,S00002591,U000181,add_to_cart,P00061,3.0,2024-11-25 22:19:00,South,mobile,facebook
E00006631,S00002591,U000181,add_to_cart,P00045,3.0,2024-11-25 22:21:00,South,mobile,facebook
E00006632,S00002592,U000292,visit,,,2024-10-10 14:05:00,West,desktop,organic
E00006633,S00002592,U000292,signup,,,2024-10-10 14:07:00,West,desktop,organic
E00006634,S00002593,U000155,visit,,,2024-11-28 23:27:00,East,tablet,facebook
E00006635,S00002593,U000155,add_to_cart,P00031,1.0,2024-11-28 23:32:00,East,tablet,facebook
E00006636,S00002593,U000155,add_to_cart,P00096,3.0,2024-11-28 23:33:00,East,tablet,facebook
E00006637,S00002593,U000155,add_to_cart,P00011,1.0,2024-11-28 23:40:00,East,tablet,facebook
E00006638,S00002593,U000155,purchase,P00031,1.0,2024-11-29 00:25:00,East,tablet,facebook
E00006639,S00002593,U000155,purchase,P00096,3.0,2024-11-29 00:07:00,East,tablet,facebook
E00006640,S00002594,U000296,visit,,,2024-10-28 08:23:00,South,desktop,email
E00006641,S00002595,U000444,visit,,,2024-10-25 15:52:00,Central,mobile,google
E00006642,S00002596,U000287,visit,,,2024-10-27 14:48:00,East,desktop,organic
E00006643,S00002596,U000287,add_to_cart,P00042,1.0,2024-10-27 14:59:00,East,desktop,organic
E00006644,S00002596,U000287,add_to_cart,P00093,1.0,2024-10-27 15:11:00,East,desktop,organic
E00006645,S00002596,U000287,add_to_cart,P00030,3.0,2024-10-27 15:10:00,East,desktop,organic
E00006646,S00002596,U000287,purchase,P00042,1.0,2024-10-27 15:42:00,East,desktop,organic
E00006647,S00002597,U000789,visit,,,2024-12-20 04:06:00,East,desktop,direct
E00006648,S00002597,U000789,signup,,,2024-12-20 04:07:00,East,desktop,direct
E00006649,S00002598,U000183,visit,,,2024-11-08 20:35:00,North,mobile,organic
E00006650,S00002599,U000306,visit,,,2024-10-30 01:01:00,Central,desktop,email
E00006651,S00002600,U000177,visit,,,2024-10-06 11:50:00,South,desktop,organic
E00006652,S00002600,U000177,add_to_cart,P00002,1.0,2024-10-06 12:12:00,South,desktop,organic
E00006653,S00002600,U000177,add_to_cart,P00003,2.0,2024-10-06 11:56:00,South,desktop,organic
E00006654,S00002601,U000265,visit,,,2024-12-03 23:40:00,South,desktop,organic
E00006655,S00002602,U000143,visit,,,2024-10-26 03:25:00,Central,mobile,email
E00006656,S00002603,U000643,visit,,,2024-10-25 04:56:00,West,mobile,organic
E00006657,S00002603,U000643,signup,,,2024-10-25 04:59:00,West,mobile,organic
E00006658,S00002603,U000643,add_to_cart,P00095,3.0,2024-10-25 05:14:00,West,mobile,organic
E00006659,S00002603,U000643,add_to_cart,P00002,2.0,2024-10-25 05:12:00,West,mobile,organic
E00006660,S00002603,U000643,add_to_cart,P00049,1.0,2024-10-25 05:04:00,West,mobile,organic
E00006661,S00002603,U000643,purchase,P00095,3.0,2024-10-25 05:50:00,West,mobile,organic
E00006662,S00002603,U000643,purchase,P00002,2.0,2024-10-25 05:31:00,West,mobile,organic
E00006663,S00002604,U000152,visit,,,2024-11-12 21:57:00,East,desktop,organic
E00006664,S00002604,U000152,add_to_cart,P00007,3.0,2024-11-12 22:06:00,East,desktop,organic
E00006665,S00002604,U000152,add_to_cart,P00054,3.0,2024-11-12 22:21:00,East,desktop,organic
E00006666,S00002604,U000152,purchase,P00007,3.0,2024-11-12 22:50:00,East,desktop,organic
E00006667,S00002604,U000152,purchase,P00054,3.0,2024-11-12 22:35:00,East,desktop,organic
E00006668,S00002605,U000786,visit,,,2024-12-13 23:34:00,West,mobile,direct
E00006669,S00002606,U000025,visit,,,2024-10-25 02:49:00,North,tablet,google
E00006670,S00002606,U000025,add_to_cart,P00024,2.0,2024-10-25 03:07:00,North,tablet,google
E00006671,S00002607,U000794,visit,,,2024-11-22 04:18:00,South,mobile,facebook
E00006672,S00002608,U000615,visit,,,2024-10-17 03:13:00,North,mobile,email
E00006673,S00002609,U000560,visit,,,2024-10-04 23:52:00,West,tablet,organic
E00006674,S00002609,U000560,add_to_cart,P00017,2.0,2024-10-05 00:12:00,West,tablet,organic
E00006675,S00002610,U000795,visit,,,2024-12-20 02:59:00,North,mobile,organic
E00006676,S00002611,U000749,visit,,,2024-10-13 03:22:00,North,desktop,organic
E00006677,S00002611,U000749,signup,,,2024-10-13 03:24:00,North,desktop,organic
E00006678,S00002612,U000572,visit,,,2024-10-26 23:32:00,North,mobile,direct
E00006679,S00002612,U000572,signup,,,2024-10-26 23:34:00,North,mobile,direct
E00006680,S00002613,U000771,visit,,,2024-10-20 11:15:00,South,mobile,google
E00006681,S00002613,U000771,add_to_cart,P00011,1.0,2024-10-20 11:39:00,South,mobile,google
E00006682,S00002614,U000604,visit,,,2024-11-23 17:39:00,West,mobile,email
E00006683,S00002615,U000401,visit,,,2024-11-13 07:27:00,North,mobile,organic
E00006684,S00002616,U000222,visit,,,2024-12-01 14:07:00,West,tablet,google
E00006685,S00002616,U000222,signup,,,2024-12-01 14:08:00,West,tablet,google
E00006686,S00002617,U000420,visit,,,2024-11-09 20:12:00,Central,desktop,email
E00006687,S00002618,U000716,visit,,,2024-10-04 08:59:00,North,mobile,direct
E00006688,S00002618,U000716,signup,,,2024-10-04 09:03:00,North,mobile,direct
E00006689,S00002619,U000741,visit,,,2024-10-11 15:03:00,North,mobile,google
E00006690,S00002620,U000773,visit,,,2024-12-17 14:52:00,North,mobile,organic
E00006691,S00002621,U000309,visit,,,2024-12-09 01:02:00,Central,desktop,organic
E00006692,S00002621,U000309,signup,,,2024-12-09 01:05:00,Central,desktop,organic
E00006693,S00002622,U000656,visit,,,2024-12-21 00:24:00,East,mobile,google
E00006694,S00002623,U000177,visit,,,2024-11-26 00:36:00,West,tablet,organic
E00006695,S00002624,U000628,visit,,,2024-12-07 11:21:00,Central,mobile,organic
E00006696,S00002625,U000406,visit,,,2024-10-13 20:40:00,South,desktop,direct
E00006697,S00002625,U000406,add_to_cart,P00047,1.0,2024-10-13 20:47:00,South,desktop,direct
E00006698,S00002625,U000406,add_to_cart,P00033,1.0,2024-10-13 20:54:00,South,desktop,direct
E00006699,S00002625,U000406,add_to_cart,P00096,1.0,2024-10-13 21:03:00,South,desktop,direct
E00006700,S00002625,U000406,purchase,P00047,1.0,2024-10-13 21:16:00,South,desktop,direct
E00006701,S00002626,U000790,visit,,,2024-12-14 03:24:00,North,desktop,organic
E00006702,S00002627,U000405,visit,,,2024-10-19 00:47:00,Central,desktop,google
E00006703,S00002628,U000035,visit,,,2024-11-06 01:00:00,North,mobile,organic
E00006704,S00002628,U000035,signup,,,2024-11-06 01:03:00,North,mobile,organic
E00006705,S00002628,U000035,add_to_cart,P00016,3.0,2024-11-06 01:05:00,North,mobile,organic
E00006706,S00002628,U000035,add_to_cart,P00020,1.0,2024-11-06 01:13:00,North,mobile,organic
E00006707,S00002628,U000035,add_to_cart,P00026,2.0,2024-11-06 01:24:00,North,mobile,organic
E00006708,S00002628,U000035,purchase,P00016,3.0,2024-11-06 01:33:00,North,mobile,organic
E00006709,S00002629,U000065,visit,,,2024-11-30 04:19:00,West,desktop,organic
E00006710,S00002630,U000288,visit,,,2024-10-02 09:44:00,West,mobile,organic
E00006711,S00002630,U000288,signup,,,2024-10-02 09:48:00,West,mobile,organic
E00006712,S00002630,U000288,add_to_cart,P00089,2.0,2024-10-02 09:55:00,West,mobile,organic
E00006713,S00002630,U000288,purchase,P00089,2.0,2024-10-02 10:35:00,West,mobile,organic
E00006714,S00002631,U000006,visit,,,2024-10-03 21:01:00,West,tablet,facebook
E00006715,S00002631,U000006,signup,,,2024-10-03 21:04:00,West,tablet,facebook
E00006716,S00002632,U000101,visit,,,2024-12-23 18:40:00,Central,mobile,email
E00006717,S00002632,U000101,signup,,,2024-12-23 18:44:00,Central,mobile,email
E00006718,S00002632,U000101,add_to_cart,P00068,1.0,2024-12-23 18:59:00,Central,mobile,email
E00006719,S00002633,U000388,visit,,,2024-11-08 11:29:00,West,mobile,email
E00006720,S00002634,U000289,visit,,,2024-10-08 16:45:00,Central,mobile,facebook
E00006721,S00002635,U000525,visit,,,2024-11-13 17:40:00,Central,mobile,organic
E00006722,S00002636,U000467,visit,,,2024-12-16 00:11:00,Central,mobile,google
E00006723,S00002636,U000467,signup,,,2024-12-16 00:14:00,Central,mobile,google
E00006724,S00002637,U000654,visit,,,2024-10-27 13:52:00,North,tablet,google
E00006725,S00002638,U000176,visit,,,2024-10-12 14:31:00,Central,mobile,direct
E00006726,S00002639,U000687,visit,,,2024-10-03 06:28:00,North,desktop,google
E00006727,S00002639,U000687,signup,,,2024-10-03 06:30:00,North,desktop,google
E00006728,S00002640,U000616,visit,,,2024-10-15 20:52:00,West,desktop,organic
E00006729,S00002640,U000616,signup,,,2024-10-15 20:54:00,West,desktop,organic
E00006730,S00002640,U000616,add_to_cart,P00083,2.0,2024-10-15 21:12:00,West,desktop,organic
E00006731,S00002640,U000616,add_to_cart,P00049,3.0,2024-10-15 21:11:00,West,desktop,organic
E00006732,S00002640,U000616,purchase,P00083,2.0,2024-10-15 21:29:00,West,desktop,organic
E00006733,S00002641,U000794,visit,,,2024-12-14 09:10:00,North,desktop,facebook
E00006734,S00002641,U000794,add_to_cart,P00012,2.0,2024-12-14 09:15:00,North,desktop,facebook
E00006735,S00002641,U000794,purchase,P00012,2.0,2024-12-14 09:44:00,North,desktop,facebook
E00006736,S00002642,U000081,visit,,,2024-11-04 22:31:00,West,tablet,google
E00006737,S00002642,U000081,signup,,,2024-11-04 22:35:00,West,tablet,google
E00006738,S00002643,U000720,visit,,,2024-10-16 06:44:00,South,mobile,organic
E00006739,S00002643,U000720,add_to_cart,P00037,1.0,2024-10-16 07:07:00,South,mobile,organic
E00006740,S00002643,U000720,add_to_cart,P00008,2.0,2024-10-16 07:01:00,South,mobile,organic
E00006741,S00002643,U000720,add_to_cart,P00073,1.0,2024-10-16 06:57:00,South,mobile,organic
E00006742,S00002644,U000572,visit,,,2024-12-06 06:24:00,Central,desktop,google
E00006743,S00002644,U000572,signup,,,2024-12-06 06:25:00,Central,desktop,google
E00006744,S00002644,U000572,add_to_cart,P00018,2.0,2024-12-06 06:33:00,Central,desktop,google
E00006745,S00002644,U000572,add_to_cart,P00019,1.0,2024-12-06 06:48:00,Central,desktop,google
E00006746,S00002644,U000572,add_to_cart,P00077,1.0,2024-12-06 06:47:00,Central,desktop,google
E00006747,S00002644,U000572,purchase,P00018,2.0,2024-12-06 07:08:00,Central,desktop,google
E00006748,S00002644,U000572,purchase,P00019,1.0,2024-12-06 07:17:00,Central,desktop,google
E00006749,S00002645,U000365,visit,,,2024-10-29 04:21:00,West,desktop,organic
E00006750,S00002646,U000343,visit,,,2024-12-17 17:05:00,East,mobile,facebook
E00006751,S00002647,U000781,visit,,,2024-10-30 05:15:00,North,desktop,google
E00006752,S00002647,U000781,signup,,,2024-10-30 05:19:00,North,desktop,google
E00006753,S00002648,U000486,visit,,,2024-11-19 03:51:00,West,mobile,facebook
E00006754,S00002648,U000486,signup,,,2024-11-19 03:53:00,West,mobile,facebook
E00006755,S00002649,U000364,visit,,,2024-11-18 17:56:00,South,tablet,facebook
E00006756,S00002649,U000364,signup,,,2024-11-18 18:00:00,South,tablet,facebook
E00006757,S00002650,U000267,visit,,,2024-12-01 13:08:00,West,desktop,organic
E00006758,S00002650,U000267,signup,,,2024-12-01 13:11:00,West,desktop,organic
E00006759,S00002651,U000162,visit,,,2024-11-29 10:00:00,East,desktop,google
E00006760,S00002651,U000162,add_to_cart,P00091,2.0,2024-11-29 10:19:00,East,desktop,google
E00006761,S00002651,U000162,add_to_cart,P00079,1.0,2024-11-29 10:14:00,East,desktop,google
E00006762,S00002651,U000162,add_to_cart,P00063,1.0,2024-11-29 10:15:00,East,desktop,google
E00006763,S00002652,U000526,visit,,,2024-11-01 21:43:00,Central,mobile,organic
E00006764,S00002653,U000574,visit,,,2024-11-26 19:58:00,West,desktop,facebook
E00006765,S00002654,U000110,visit,,,2024-11-08 03:10:00,South,mobile,organic
E00006766,S00002654,U000110,signup,,,2024-11-08 03:13:00,South,mobile,organic
E00006767,S00002654,U000110,add_to_cart,P00042,3.0,2024-11-08 03:22:00,South,mobile,organic
E00006768,S00002654,U000110,add_to_cart,P00056,1.0,2024-11-08 03:29:00,South,mobile,organic
E00006769,S00002654,U000110,purchase,P00042,3.0,2024-11-08 04:07:00,South,mobile,organic
E00006770,S00002655,U000293,visit,,,2024-10-23 10:48:00,East,desktop,organic
E00006771,S00002655,U000293,add_to_cart,P00095,2.0,2024-10-23 10:57:00,East,desktop,organic
E00006772,S00002656,U000355,visit,,,2024-10-03 05:19:00,Central,desktop,google
E00006773,S00002657,U000636,visit,,,2024-11-18 16:05:00,South,desktop,organic
E00006774,S00002657,U000636,add_to_cart,P00066,3.0,2024-11-18 16:27:00,South,desktop,organic
E00006775,S00002657,U000636,add_to_cart,P00005,2.0,2024-11-18 16:12:00,South,desktop,organic
E00006776,S00002658,U000795,visit,,,2024-11-09 11:23:00,East,desktop,google
E00006777,S00002659,U000201,visit,,,2024-11-28 06:59:00,North,tablet,organic
E00006778,S00002660,U000385,visit,,,2024-12-09 21:59:00,Central,tablet,email
E00006779,S00002660,U000385,add_to_cart,P00051,3.0,2024-12-09 22:23:00,Central,tablet,email
E00006780,S00002661,U000769,visit,,,2024-11-21 15:18:00,South,mobile,organic
E00006781,S00002661,U000769,signup,,,2024-11-21 15:21:00,South,mobile,organic
E00006782,S00002662,U000777,visit,,,2024-10-03 20:13:00,West,desktop,google
E00006783,S00002663,U000224,visit,,,2024-10-17 11:24:00,South,mobile,organic
E00006784,S00002663,U000224,signup,,,2024-10-17 11:27:00,South,mobile,organic
E00006785,S00002663,U000224,add_to_cart,P00042,3.0,2024-10-17 11:29:00,South,mobile,organic
E00006786,S00002663,U000224,add_to_cart,P00078,1.0,2024-10-17 11:31:00,South,mobile,organic
E00006787,S00002664,U000012,visit,,,2024-12-09 14:35:00,South,desktop,google
E00006788,S00002665,U000554,visit,,,2024-12-23 21:28:00,North,mobile,email
E00006789,S00002666,U000203,visit,,,2024-12-06 23:23:00,West,tablet,email
E00006790,S00002666,U000203,add_to_cart,P00038,2.0,2024-12-06 23:45:00,West,tablet,email
E00006791,S00002666,U000203,add_to_cart,P00037,3.0,2024-12-06 23:34:00,West,tablet,email
E00006792,S00002666,U000203,purchase,P00038,2.0,2024-12-07 00:21:00,West,tablet,email
E00006793,S00002667,U000613,visit,,,2024-11-19 16:01:00,North,desktop,organic
E00006794,S00002667,U000613,signup,,,2024-11-19 16:03:00,North,desktop,organic
E00006795,S00002668,U000642,visit,,,2024-10-09 13:26:00,South,mobile,organic
E00006796,S00002668,U000642,signup,,,2024-10-09 13:30:00,South,mobile,organic
E00006797,S00002668,U000642,add_to_cart,P00030,1.0,2024-10-09 13:50:00,South,mobile,organic
E00006798,S00002668,U000642,purchase,P00030,1.0,2024-10-09 14:14:00,South,mobile,organic
E00006799,S00002669,U000577,visit,,,2024-10-19 05:02:00,South,mobile,direct
E00006800,S00002669,U000577,signup,,,2024-10-19 05:06:00,South,mobile,direct
E00006801,S00002670,U000734,visit,,,2024-11-09 17:26:00,Central,mobile,email
E00006802,S00002671,U000696,visit,,,2024-11-05 03:23:00,Central,mobile,organic
E00006803,S00002672,U000614,visit,,,2024-10-30 20:50:00,Central,mobile,google
E00006804,S00002672,U000614,signup,,,2024-10-30 20:54:00,Central,mobile,google
E00006805,S00002672,U000614,add_to_cart,P00076,3.0,2024-10-30 21:05:00,Central,mobile,google
E00006806,S00002673,U000462,visit,,,2024-10-10 18:12:00,Central,desktop,organic
E00006807,S00002674,U000457,visit,,,2024-10-10 00:12:00,North,mobile,google
E00006808,S00002675,U000020,visit,,,2024-11-21 14:21:00,Central,tablet,direct
E00006809,S00002675,U000020,signup,,,2024-11-21 14:22:00,Central,tablet,direct
E00006810,S00002676,U000553,visit,,,2024-11-19 08:43:00,North,mobile,organic
E00006811,S00002676,U000553,signup,,,2024-11-19 08:47:00,North,mobile,organic
E00006812,S00002676,U000553,add_to_cart,P00090,3.0,2024-11-19 09:05:00,North,mobile,organic
E00006813,S00002676,U000553,purchase,P00090,3.0,2024-11-19 09:37:00,North,mobile,organic
E00006814,S00002677,U000537,visit,,,2024-10-30 14:56:00,Central,desktop,google
E00006815,S00002677,U000537,add_to_cart,P00067,2.0,2024-10-30 15:10:00,Central,desktop,google
E00006816,S00002677,U000537,add_to_cart,P00013,2.0,2024-10-30 15:01:00,Central,desktop,google
E00006817,S00002677,U000537,add_to_cart,P00038,1.0,2024-10-30 15:15:00,Central,desktop,google
E00006818,S00002677,U000537,purchase,P00067,2.0,2024-10-30 15:44:00,Central,desktop,google
E00006819,S00002678,U000773,visit,,,2024-12-25 04:15:00,North,mobile,organic
E00006820,S00002678,U000773,signup,,,2024-12-25 04:18:00,North,mobile,organic
E00006821,S00002678,U000773,add_to_cart,P00047,1.0,2024-12-25 04:39:00,North,mobile,organic
E00006822,S00002678,U000773,add_to_cart,P00029,3.0,2024-12-25 04:22:00,North,mobile,organic
E00006823,S00002678,U000773,add_to_cart,P00021,1.0,2024-12-25 04:31:00,North,mobile,organic
E00006824,S00002679,U000024,visit,,,2024-10-26 04:12:00,East,mobile,organic
E00006825,S00002679,U000024,signup,,,2024-10-26 04:16:00,East,mobile,organic
E00006826,S00002679,U000024,add_to_cart,P00073,1.0,2024-10-26 04:22:00,East,mobile,organic
E00006827,S00002679,U000024,add_to_cart,P00056,3.0,2024-10-26 04:24:00,East,mobile,organic
E00006828,S00002679,U000024,purchase,P00073,1.0,2024-10-26 04:47:00,East,mobile,organic
E00006829,S00002679,U000024,purchase,P00056,3.0,2024-10-26 05:08:00,East,mobile,organic
E00006830,S00002680,U000269,visit,,,2024-11-19 23:46:00,Central,desktop,facebook
E00006831,S00002680,U000269,add_to_cart,P00067,1.0,2024-11-19 23:57:00,Central,desktop,facebook
E00006832,S00002680,U000269,purchase,P00067,1.0,2024-11-20 00:34:00,Central,desktop,facebook
E00006833,S00002681,U000785,visit,,,2024-12-23 00:15:00,North,tablet,email
E00006834,S00002682,U000095,visit,,,2024-12-16 19:51:00,Central,mobile,organic
E00006835,S00002683,U000673,visit,,,2024-10-05 12:55:00,North,mobile,email
E00006836,S00002683,U000673,signup,,,2024-10-05 12:58:00,North,mobile,email
E00006837,S00002684,U000208,visit,,,2024-12-02 11:46:00,North,desktop,email
E00006838,S00002684,U000208,add_to_cart,P00000,2.0,2024-12-02 11:51:00,North,desktop,email
E00006839,S00002684,U000208,purchase,P00000,2.0,2024-12-02 12:32:00,North,desktop,email
E00006840,S00002685,U000599,visit,,,2024-12-02 23:17:00,West,desktop,direct
E00006841,S00002686,U000267,visit,,,2024-12-28 08:45:00,North,mobile,google
E00006842,S00002686,U000267,signup,,,2024-12-28 08:47:00,North,mobile,google
E00006843,S00002687,U000577,visit,,,2024-11-02 21:52:00,South,desktop,google
E00006844,S00002688,U000018,visit,,,2024-11-01 03:18:00,East,mobile,facebook
E00006845,S00002688,U000018,add_to_cart,P00051,2.0,2024-11-01 03:34:00,East,mobile,facebook
E00006846,S00002688,U000018,add_to_cart,P00006,1.0,2024-11-01 03:30:00,East,mobile,facebook
E00006847,S00002688,U000018,purchase,P00051,2.0,2024-11-01 03:49:00,East,mobile,facebook
E00006848,S00002689,U000202,visit,,,2024-10-05 15:23:00,East,mobile,organic
E00006849,S00002689,U000202,add_to_cart,P00074,1.0,2024-10-05 15:32:00,East,mobile,organic
E00006850,S00002689,U000202,purchase,P00074,1.0,2024-10-05 16:15:00,East,mobile,organic
